id,full_date,year,year_week,year_day,fiscal_year,fiscal_qtr,month,month_name,week_day,day_name,day_is_weekday
2041-02-17,2041-02-17,2041,7,17,2041,1,2,February,0,Sunday,0
2041-02-18,2041-02-18,2041,7,18,2041,1,2,February,1,Monday,1
2041-02-19,2041-02-19,2041,7,19,2041,1,2,February,2,Tuesday,1
2041-02-20,2041-02-20,2041,7,20,2041,1,2,February,3,Wednesday,1
2041-02-21,2041-02-21,2041,7,21,2041,1,2,February,4,Thursday,1
2041-02-22,2041-02-22,2041,7,22,2041,1,2,February,5,Friday,1
2041-02-23,2041-02-23,2041,7,23,2041,1,2,February,6,Saturday,0
2041-02-24,2041-02-24,2041,8,24,2041,1,2,February,0,Sunday,0
2041-02-25,2041-02-25,2041,8,25,2041,1,2,February,1,Monday,1
2041-02-26,2041-02-26,2041,8,26,2041,1,2,February,2,Tuesday,1
2041-02-27,2041-02-27,2041,8,27,2041,1,2,February,3,Wednesday,1
2041-02-28,2041-02-28,2041,8,28,2041,1,2,February,4,Thursday,1
2041-03-01,2041-03-01,2041,8,1,2041,1,3,March,5,Friday,1
2041-03-02,2041-03-02,2041,8,2,2041,1,3,March,6,Saturday,0
2041-03-03,2041-03-03,2041,9,3,2041,1,3,March,0,Sunday,0
2041-03-04,2041-03-04,2041,9,4,2041,1,3,March,1,Monday,1
2041-03-05,2041-03-05,2041,9,5,2041,1,3,March,2,Tuesday,1
2041-03-06,2041-03-06,2041,9,6,2041,1,3,March,3,Wednesday,1
2041-03-07,2041-03-07,2041,9,7,2041,1,3,March,4,Thursday,1
2041-03-08,2041-03-08,2041,9,8,2041,1,3,March,5,Friday,1
2041-03-09,2041-03-09,2041,9,9,2041,1,3,March,6,Saturday,0
2041-03-10,2041-03-10,2041,10,10,2041,1,3,March,0,Sunday,0
2041-03-11,2041-03-11,2041,10,11,2041,1,3,March,1,Monday,1
2041-03-12,2041-03-12,2041,10,12,2041,1,3,March,2,Tuesday,1
2041-03-13,2041-03-13,2041,10,13,2041,1,3,March,3,Wednesday,1
2041-03-14,2041-03-14,2041,10,14,2041,1,3,March,4,Thursday,1
2041-03-15,2041-03-15,2041,10,15,2041,1,3,March,5,Friday,1
2041-03-16,2041-03-16,2041,10,16,2041,1,3,March,6,Saturday,0
2041-03-17,2041-03-17,2041,11,17,2041,1,3,March,0,Sunday,0
2041-03-18,2041-03-18,2041,11,18,2041,1,3,March,1,Monday,1
2041-03-19,2041-03-19,2041,11,19,2041,1,3,March,2,Tuesday,1
2041-03-20,2041-03-20,2041,11,20,2041,1,3,March,3,Wednesday,1
2041-03-21,2041-03-21,2041,11,21,2041,1,3,March,4,Thursday,1
2041-03-22,2041-03-22,2041,11,22,2041,1,3,March,5,Friday,1
2041-03-23,2041-03-23,2041,11,23,2041,1,3,March,6,Saturday,0
2041-03-24,2041-03-24,2041,12,24,2041,1,3,March,0,Sunday,0
2041-03-25,2041-03-25,2041,12,25,2041,1,3,March,1,Monday,1
2041-03-26,2041-03-26,2041,12,26,2041,1,3,March,2,Tuesday,1
2041-03-27,2041-03-27,2041,12,27,2041,1,3,March,3,Wednesday,1
2041-03-28,2041-03-28,2041,12,28,2041,1,3,March,4,Thursday,1
2041-03-29,2041-03-29,2041,12,29,2041,1,3,March,5,Friday,1
2041-03-30,2041-03-30,2041,12,30,2041,1,3,March,6,Saturday,0
2041-03-31,2041-03-31,2041,13,31,2041,1,3,March,0,Sunday,0
2041-04-01,2041-04-01,2041,13,1,2041,2,4,April,1,Monday,1
2041-04-02,2041-04-02,2041,13,2,2041,2,4,April,2,Tuesday,1
2041-04-03,2041-04-03,2041,13,3,2041,2,4,April,3,Wednesday,1
2041-04-04,2041-04-04,2041,13,4,2041,2,4,April,4,Thursday,1
2041-04-05,2041-04-05,2041,13,5,2041,2,4,April,5,Friday,1
2041-04-06,2041-04-06,2041,13,6,2041,2,4,April,6,Saturday,0
2041-04-07,2041-04-07,2041,14,7,2041,2,4,April,0,Sunday,0
2041-04-08,2041-04-08,2041,14,8,2041,2,4,April,1,Monday,1
2041-04-09,2041-04-09,2041,14,9,2041,2,4,April,2,Tuesday,1
2041-04-10,2041-04-10,2041,14,10,2041,2,4,April,3,Wednesday,1
2041-04-11,2041-04-11,2041,14,11,2041,2,4,April,4,Thursday,1
2041-04-12,2041-04-12,2041,14,12,2041,2,4,April,5,Friday,1
2041-04-13,2041-04-13,2041,14,13,2041,2,4,April,6,Saturday,0
2041-04-14,2041-04-14,2041,15,14,2041,2,4,April,0,Sunday,0
2041-04-15,2041-04-15,2041,15,15,2041,2,4,April,1,Monday,1
2041-04-16,2041-04-16,2041,15,16,2041,2,4,April,2,Tuesday,1
2041-04-17,2041-04-17,2041,15,17,2041,2,4,April,3,Wednesday,1
2041-04-18,2041-04-18,2041,15,18,2041,2,4,April,4,Thursday,1
2041-04-19,2041-04-19,2041,15,19,2041,2,4,April,5,Friday,1
2041-04-20,2041-04-20,2041,15,20,2041,2,4,April,6,Saturday,0
2041-04-21,2041-04-21,2041,16,21,2041,2,4,April,0,Sunday,0
2041-04-22,2041-04-22,2041,16,22,2041,2,4,April,1,Monday,1
2041-04-23,2041-04-23,2041,16,23,2041,2,4,April,2,Tuesday,1
2041-04-24,2041-04-24,2041,16,24,2041,2,4,April,3,Wednesday,1
2041-04-25,2041-04-25,2041,16,25,2041,2,4,April,4,Thursday,1
2041-04-26,2041-04-26,2041,16,26,2041,2,4,April,5,Friday,1
2041-04-27,2041-04-27,2041,16,27,2041,2,4,April,6,Saturday,0
2041-04-28,2041-04-28,2041,17,28,2041,2,4,April,0,Sunday,0
2041-04-29,2041-04-29,2041,17,29,2041,2,4,April,1,Monday,1
2041-04-30,2041-04-30,2041,17,30,2041,2,4,April,2,Tuesday,1
2041-05-01,2041-05-01,2041,17,1,2041,2,5,May,3,Wednesday,1
2041-05-02,2041-05-02,2041,17,2,2041,2,5,May,4,Thursday,1
2041-05-03,2041-05-03,2041,17,3,2041,2,5,May,5,Friday,1
2041-05-04,2041-05-04,2041,17,4,2041,2,5,May,6,Saturday,0
2041-05-05,2041-05-05,2041,18,5,2041,2,5,May,0,Sunday,0
2041-05-06,2041-05-06,2041,18,6,2041,2,5,May,1,Monday,1
2041-05-07,2041-05-07,2041,18,7,2041,2,5,May,2,Tuesday,1
2041-05-08,2041-05-08,2041,18,8,2041,2,5,May,3,Wednesday,1
2041-05-09,2041-05-09,2041,18,9,2041,2,5,May,4,Thursday,1
2041-05-10,2041-05-10,2041,18,10,2041,2,5,May,5,Friday,1
2041-05-11,2041-05-11,2041,18,11,2041,2,5,May,6,Saturday,0
2041-05-12,2041-05-12,2041,19,12,2041,2,5,May,0,Sunday,0
2041-05-13,2041-05-13,2041,19,13,2041,2,5,May,1,Monday,1
2041-05-14,2041-05-14,2041,19,14,2041,2,5,May,2,Tuesday,1
2041-05-15,2041-05-15,2041,19,15,2041,2,5,May,3,Wednesday,1
2041-05-16,2041-05-16,2041,19,16,2041,2,5,May,4,Thursday,1
2041-05-17,2041-05-17,2041,19,17,2041,2,5,May,5,Friday,1
2041-05-18,2041-05-18,2041,19,18,2041,2,5,May,6,Saturday,0
2041-05-19,2041-05-19,2041,20,19,2041,2,5,May,0,Sunday,0
2041-05-20,2041-05-20,2041,20,20,2041,2,5,May,1,Monday,1
2041-05-21,2041-05-21,2041,20,21,2041,2,5,May,2,Tuesday,1
2041-05-22,2041-05-22,2041,20,22,2041,2,5,May,3,Wednesday,1
2041-05-23,2041-05-23,2041,20,23,2041,2,5,May,4,Thursday,1
2041-05-24,2041-05-24,2041,20,24,2041,2,5,May,5,Friday,1
2041-05-25,2041-05-25,2041,20,25,2041,2,5,May,6,Saturday,0
2041-05-26,2041-05-26,2041,21,26,2041,2,5,May,0,Sunday,0
2041-05-27,2041-05-27,2041,21,27,2041,2,5,May,1,Monday,1
2041-05-28,2041-05-28,2041,21,28,2041,2,5,May,2,Tuesday,1
2041-05-29,2041-05-29,2041,21,29,2041,2,5,May,3,Wednesday,1
2041-05-30,2041-05-30,2041,21,30,2041,2,5,May,4,Thursday,1
2041-05-31,2041-05-31,2041,21,31,2041,2,5,May,5,Friday,1
2041-06-01,2041-06-01,2041,21,1,2041,2,6,June,6,Saturday,0
2041-06-02,2041-06-02,2041,22,2,2041,2,6,June,0,Sunday,0
2041-06-03,2041-06-03,2041,22,3,2041,2,6,June,1,Monday,1
2041-06-04,2041-06-04,2041,22,4,2041,2,6,June,2,Tuesday,1
2041-06-05,2041-06-05,2041,22,5,2041,2,6,June,3,Wednesday,1
2041-06-06,2041-06-06,2041,22,6,2041,2,6,June,4,Thursday,1
2041-06-07,2041-06-07,2041,22,7,2041,2,6,June,5,Friday,1
2041-06-08,2041-06-08,2041,22,8,2041,2,6,June,6,Saturday,0
2041-06-09,2041-06-09,2041,23,9,2041,2,6,June,0,Sunday,0
2041-06-10,2041-06-10,2041,23,10,2041,2,6,June,1,Monday,1
2041-06-11,2041-06-11,2041,23,11,2041,2,6,June,2,Tuesday,1
2041-06-12,2041-06-12,2041,23,12,2041,2,6,June,3,Wednesday,1
2041-06-13,2041-06-13,2041,23,13,2041,2,6,June,4,Thursday,1
2041-06-14,2041-06-14,2041,23,14,2041,2,6,June,5,Friday,1
2041-06-15,2041-06-15,2041,23,15,2041,2,6,June,6,Saturday,0
2041-06-16,2041-06-16,2041,24,16,2041,2,6,June,0,Sunday,0
2041-06-17,2041-06-17,2041,24,17,2041,2,6,June,1,Monday,1
2041-06-18,2041-06-18,2041,24,18,2041,2,6,June,2,Tuesday,1
2041-06-19,2041-06-19,2041,24,19,2041,2,6,June,3,Wednesday,1
2041-06-20,2041-06-20,2041,24,20,2041,2,6,June,4,Thursday,1
2041-06-21,2041-06-21,2041,24,21,2041,2,6,June,5,Friday,1
2041-06-22,2041-06-22,2041,24,22,2041,2,6,June,6,Saturday,0
2041-06-23,2041-06-23,2041,25,23,2041,2,6,June,0,Sunday,0
2041-06-24,2041-06-24,2041,25,24,2041,2,6,June,1,Monday,1
2041-06-25,2041-06-25,2041,25,25,2041,2,6,June,2,Tuesday,1
2041-06-26,2041-06-26,2041,25,26,2041,2,6,June,3,Wednesday,1
2041-06-27,2041-06-27,2041,25,27,2041,2,6,June,4,Thursday,1
2041-06-28,2041-06-28,2041,25,28,2041,2,6,June,5,Friday,1
2041-06-29,2041-06-29,2041,25,29,2041,2,6,June,6,Saturday,0
2041-06-30,2041-06-30,2041,26,30,2041,2,6,June,0,Sunday,0
2041-07-01,2041-07-01,2041,26,1,2041,3,7,July,1,Monday,1
2041-07-02,2041-07-02,2041,26,2,2041,3,7,July,2,Tuesday,1
2041-07-03,2041-07-03,2041,26,3,2041,3,7,July,3,Wednesday,1
2041-07-04,2041-07-04,2041,26,4,2041,3,7,July,4,Thursday,1
2041-07-05,2041-07-05,2041,26,5,2041,3,7,July,5,Friday,1
2041-07-06,2041-07-06,2041,26,6,2041,3,7,July,6,Saturday,0
2041-07-07,2041-07-07,2041,27,7,2041,3,7,July,0,Sunday,0
2041-07-08,2041-07-08,2041,27,8,2041,3,7,July,1,Monday,1
2041-07-09,2041-07-09,2041,27,9,2041,3,7,July,2,Tuesday,1
2041-07-10,2041-07-10,2041,27,10,2041,3,7,July,3,Wednesday,1
2041-07-11,2041-07-11,2041,27,11,2041,3,7,July,4,Thursday,1
2041-07-12,2041-07-12,2041,27,12,2041,3,7,July,5,Friday,1
2041-07-13,2041-07-13,2041,27,13,2041,3,7,July,6,Saturday,0
2041-07-14,2041-07-14,2041,28,14,2041,3,7,July,0,Sunday,0
2041-07-15,2041-07-15,2041,28,15,2041,3,7,July,1,Monday,1
2041-07-16,2041-07-16,2041,28,16,2041,3,7,July,2,Tuesday,1
2041-07-17,2041-07-17,2041,28,17,2041,3,7,July,3,Wednesday,1
2041-07-18,2041-07-18,2041,28,18,2041,3,7,July,4,Thursday,1
2041-07-19,2041-07-19,2041,28,19,2041,3,7,July,5,Friday,1
2041-07-20,2041-07-20,2041,28,20,2041,3,7,July,6,Saturday,0
2041-07-21,2041-07-21,2041,29,21,2041,3,7,July,0,Sunday,0
2041-07-22,2041-07-22,2041,29,22,2041,3,7,July,1,Monday,1
2041-07-23,2041-07-23,2041,29,23,2041,3,7,July,2,Tuesday,1
2041-07-24,2041-07-24,2041,29,24,2041,3,7,July,3,Wednesday,1
2041-07-25,2041-07-25,2041,29,25,2041,3,7,July,4,Thursday,1
2041-07-26,2041-07-26,2041,29,26,2041,3,7,July,5,Friday,1
2041-07-27,2041-07-27,2041,29,27,2041,3,7,July,6,Saturday,0
2041-07-28,2041-07-28,2041,30,28,2041,3,7,July,0,Sunday,0
2041-07-29,2041-07-29,2041,30,29,2041,3,7,July,1,Monday,1
2041-07-30,2041-07-30,2041,30,30,2041,3,7,July,2,Tuesday,1
2041-07-31,2041-07-31,2041,30,31,2041,3,7,July,3,Wednesday,1
2041-08-01,2041-08-01,2041,30,1,2041,3,8,August,4,Thursday,1
2041-08-02,2041-08-02,2041,30,2,2041,3,8,August,5,Friday,1
2041-08-03,2041-08-03,2041,30,3,2041,3,8,August,6,Saturday,0
2041-08-04,2041-08-04,2041,31,4,2041,3,8,August,0,Sunday,0
2041-08-05,2041-08-05,2041,31,5,2041,3,8,August,1,Monday,1
2041-08-06,2041-08-06,2041,31,6,2041,3,8,August,2,Tuesday,1
2041-08-07,2041-08-07,2041,31,7,2041,3,8,August,3,Wednesday,1
2041-08-08,2041-08-08,2041,31,8,2041,3,8,August,4,Thursday,1
2041-08-09,2041-08-09,2041,31,9,2041,3,8,August,5,Friday,1
2041-08-10,2041-08-10,2041,31,10,2041,3,8,August,6,Saturday,0
2041-08-11,2041-08-11,2041,32,11,2041,3,8,August,0,Sunday,0
2041-08-12,2041-08-12,2041,32,12,2041,3,8,August,1,Monday,1
2041-08-13,2041-08-13,2041,32,13,2041,3,8,August,2,Tuesday,1
2041-08-14,2041-08-14,2041,32,14,2041,3,8,August,3,Wednesday,1
2041-08-15,2041-08-15,2041,32,15,2041,3,8,August,4,Thursday,1
2041-08-16,2041-08-16,2041,32,16,2041,3,8,August,5,Friday,1
2041-08-17,2041-08-17,2041,32,17,2041,3,8,August,6,Saturday,0
2041-08-18,2041-08-18,2041,33,18,2041,3,8,August,0,Sunday,0
2041-08-19,2041-08-19,2041,33,19,2041,3,8,August,1,Monday,1
2041-08-20,2041-08-20,2041,33,20,2041,3,8,August,2,Tuesday,1
2041-08-21,2041-08-21,2041,33,21,2041,3,8,August,3,Wednesday,1
2041-08-22,2041-08-22,2041,33,22,2041,3,8,August,4,Thursday,1
2041-08-23,2041-08-23,2041,33,23,2041,3,8,August,5,Friday,1
2041-08-24,2041-08-24,2041,33,24,2041,3,8,August,6,Saturday,0
2041-08-25,2041-08-25,2041,34,25,2041,3,8,August,0,Sunday,0
2041-08-26,2041-08-26,2041,34,26,2041,3,8,August,1,Monday,1
2041-08-27,2041-08-27,2041,34,27,2041,3,8,August,2,Tuesday,1
2041-08-28,2041-08-28,2041,34,28,2041,3,8,August,3,Wednesday,1
2041-08-29,2041-08-29,2041,34,29,2041,3,8,August,4,Thursday,1
2041-08-30,2041-08-30,2041,34,30,2041,3,8,August,5,Friday,1
2041-08-31,2041-08-31,2041,34,31,2041,3,8,August,6,Saturday,0
2041-09-01,2041-09-01,2041,35,1,2041,3,9,September,0,Sunday,0
2041-09-02,2041-09-02,2041,35,2,2041,3,9,September,1,Monday,1
2041-09-03,2041-09-03,2041,35,3,2041,3,9,September,2,Tuesday,1
2041-09-04,2041-09-04,2041,35,4,2041,3,9,September,3,Wednesday,1
2041-09-05,2041-09-05,2041,35,5,2041,3,9,September,4,Thursday,1
2041-09-06,2041-09-06,2041,35,6,2041,3,9,September,5,Friday,1
2041-09-07,2041-09-07,2041,35,7,2041,3,9,September,6,Saturday,0
2041-09-08,2041-09-08,2041,36,8,2041,3,9,September,0,Sunday,0
2041-09-09,2041-09-09,2041,36,9,2041,3,9,September,1,Monday,1
2041-09-10,2041-09-10,2041,36,10,2041,3,9,September,2,Tuesday,1
2041-09-11,2041-09-11,2041,36,11,2041,3,9,September,3,Wednesday,1
2041-09-12,2041-09-12,2041,36,12,2041,3,9,September,4,Thursday,1
2041-09-13,2041-09-13,2041,36,13,2041,3,9,September,5,Friday,1
2041-09-14,2041-09-14,2041,36,14,2041,3,9,September,6,Saturday,0
2041-09-15,2041-09-15,2041,37,15,2041,3,9,September,0,Sunday,0
2041-09-16,2041-09-16,2041,37,16,2041,3,9,September,1,Monday,1
2041-09-17,2041-09-17,2041,37,17,2041,3,9,September,2,Tuesday,1
2041-09-18,2041-09-18,2041,37,18,2041,3,9,September,3,Wednesday,1
2041-09-19,2041-09-19,2041,37,19,2041,3,9,September,4,Thursday,1
2041-09-20,2041-09-20,2041,37,20,2041,3,9,September,5,Friday,1
2041-09-21,2041-09-21,2041,37,21,2041,3,9,September,6,Saturday,0
2041-09-22,2041-09-22,2041,38,22,2041,3,9,September,0,Sunday,0
2041-09-23,2041-09-23,2041,38,23,2041,3,9,September,1,Monday,1
2041-09-24,2041-09-24,2041,38,24,2041,3,9,September,2,Tuesday,1
2041-09-25,2041-09-25,2041,38,25,2041,3,9,September,3,Wednesday,1
2041-09-26,2041-09-26,2041,38,26,2041,3,9,September,4,Thursday,1
2041-09-27,2041-09-27,2041,38,27,2041,3,9,September,5,Friday,1
2041-09-28,2041-09-28,2041,38,28,2041,3,9,September,6,Saturday,0
2041-09-29,2041-09-29,2041,39,29,2041,3,9,September,0,Sunday,0
2041-09-30,2041-09-30,2041,39,30,2041,3,9,September,1,Monday,1
2041-10-01,2041-10-01,2041,39,1,2041,4,10,October,2,Tuesday,1
2041-10-02,2041-10-02,2041,39,2,2041,4,10,October,3,Wednesday,1
2041-10-03,2041-10-03,2041,39,3,2041,4,10,October,4,Thursday,1
2041-10-04,2041-10-04,2041,39,4,2041,4,10,October,5,Friday,1
2041-10-05,2041-10-05,2041,39,5,2041,4,10,October,6,Saturday,0
2041-10-06,2041-10-06,2041,40,6,2041,4,10,October,0,Sunday,0
2041-10-07,2041-10-07,2041,40,7,2041,4,10,October,1,Monday,1
2041-10-08,2041-10-08,2041,40,8,2041,4,10,October,2,Tuesday,1
2041-10-09,2041-10-09,2041,40,9,2041,4,10,October,3,Wednesday,1
2041-10-10,2041-10-10,2041,40,10,2041,4,10,October,4,Thursday,1
2041-10-11,2041-10-11,2041,40,11,2041,4,10,October,5,Friday,1
2041-10-12,2041-10-12,2041,40,12,2041,4,10,October,6,Saturday,0
2041-10-13,2041-10-13,2041,41,13,2041,4,10,October,0,Sunday,0
2041-10-14,2041-10-14,2041,41,14,2041,4,10,October,1,Monday,1
2041-10-15,2041-10-15,2041,41,15,2041,4,10,October,2,Tuesday,1
2041-10-16,2041-10-16,2041,41,16,2041,4,10,October,3,Wednesday,1
2041-10-17,2041-10-17,2041,41,17,2041,4,10,October,4,Thursday,1
2041-10-18,2041-10-18,2041,41,18,2041,4,10,October,5,Friday,1
2041-10-19,2041-10-19,2041,41,19,2041,4,10,October,6,Saturday,0
2041-10-20,2041-10-20,2041,42,20,2041,4,10,October,0,Sunday,0
2041-10-21,2041-10-21,2041,42,21,2041,4,10,October,1,Monday,1
2041-10-22,2041-10-22,2041,42,22,2041,4,10,October,2,Tuesday,1
2041-10-23,2041-10-23,2041,42,23,2041,4,10,October,3,Wednesday,1
2041-10-24,2041-10-24,2041,42,24,2041,4,10,October,4,Thursday,1
2041-10-25,2041-10-25,2041,42,25,2041,4,10,October,5,Friday,1
2041-10-26,2041-10-26,2041,42,26,2041,4,10,October,6,Saturday,0
2041-10-27,2041-10-27,2041,43,27,2041,4,10,October,0,Sunday,0
2041-10-28,2041-10-28,2041,43,28,2041,4,10,October,1,Monday,1
2041-10-29,2041-10-29,2041,43,29,2041,4,10,October,2,Tuesday,1
2041-10-30,2041-10-30,2041,43,30,2041,4,10,October,3,Wednesday,1
2041-10-31,2041-10-31,2041,43,31,2041,4,10,October,4,Thursday,1
2041-11-01,2041-11-01,2041,43,1,2041,4,11,November,5,Friday,1
2041-11-02,2041-11-02,2041,43,2,2041,4,11,November,6,Saturday,0
2041-11-03,2041-11-03,2041,44,3,2041,4,11,November,0,Sunday,0
2041-11-04,2041-11-04,2041,44,4,2041,4,11,November,1,Monday,1
2041-11-05,2041-11-05,2041,44,5,2041,4,11,November,2,Tuesday,1
2041-11-06,2041-11-06,2041,44,6,2041,4,11,November,3,Wednesday,1
2041-11-07,2041-11-07,2041,44,7,2041,4,11,November,4,Thursday,1
2041-11-08,2041-11-08,2041,44,8,2041,4,11,November,5,Friday,1
2041-11-09,2041-11-09,2041,44,9,2041,4,11,November,6,Saturday,0
2041-11-10,2041-11-10,2041,45,10,2041,4,11,November,0,Sunday,0
2041-11-11,2041-11-11,2041,45,11,2041,4,11,November,1,Monday,1
2041-11-12,2041-11-12,2041,45,12,2041,4,11,November,2,Tuesday,1
2041-11-13,2041-11-13,2041,45,13,2041,4,11,November,3,Wednesday,1
2041-11-14,2041-11-14,2041,45,14,2041,4,11,November,4,Thursday,1
2041-11-15,2041-11-15,2041,45,15,2041,4,11,November,5,Friday,1
2041-11-16,2041-11-16,2041,45,16,2041,4,11,November,6,Saturday,0
2041-11-17,2041-11-17,2041,46,17,2041,4,11,November,0,Sunday,0
2041-11-18,2041-11-18,2041,46,18,2041,4,11,November,1,Monday,1
2041-11-19,2041-11-19,2041,46,19,2041,4,11,November,2,Tuesday,1
2041-11-20,2041-11-20,2041,46,20,2041,4,11,November,3,Wednesday,1
2041-11-21,2041-11-21,2041,46,21,2041,4,11,November,4,Thursday,1
2041-11-22,2041-11-22,2041,46,22,2041,4,11,November,5,Friday,1
2041-11-23,2041-11-23,2041,46,23,2041,4,11,November,6,Saturday,0
2041-11-24,2041-11-24,2041,47,24,2041,4,11,November,0,Sunday,0
2041-11-25,2041-11-25,2041,47,25,2041,4,11,November,1,Monday,1
2041-11-26,2041-11-26,2041,47,26,2041,4,11,November,2,Tuesday,1
2041-11-27,2041-11-27,2041,47,27,2041,4,11,November,3,Wednesday,1
2041-11-28,2041-11-28,2041,47,28,2041,4,11,November,4,Thursday,1
2041-11-29,2041-11-29,2041,47,29,2041,4,11,November,5,Friday,1
2041-11-30,2041-11-30,2041,47,30,2041,4,11,November,6,Saturday,0
2041-12-01,2041-12-01,2041,48,1,2041,4,12,December,0,Sunday,0
2041-12-02,2041-12-02,2041,48,2,2041,4,12,December,1,Monday,1
2041-12-03,2041-12-03,2041,48,3,2041,4,12,December,2,Tuesday,1
2041-12-04,2041-12-04,2041,48,4,2041,4,12,December,3,Wednesday,1
2041-12-05,2041-12-05,2041,48,5,2041,4,12,December,4,Thursday,1
2041-12-06,2041-12-06,2041,48,6,2041,4,12,December,5,Friday,1
2041-12-07,2041-12-07,2041,48,7,2041,4,12,December,6,Saturday,0
2041-12-08,2041-12-08,2041,49,8,2041,4,12,December,0,Sunday,0
2041-12-09,2041-12-09,2041,49,9,2041,4,12,December,1,Monday,1
2041-12-10,2041-12-10,2041,49,10,2041,4,12,December,2,Tuesday,1
2041-12-11,2041-12-11,2041,49,11,2041,4,12,December,3,Wednesday,1
2041-12-12,2041-12-12,2041,49,12,2041,4,12,December,4,Thursday,1
2041-12-13,2041-12-13,2041,49,13,2041,4,12,December,5,Friday,1
2041-12-14,2041-12-14,2041,49,14,2041,4,12,December,6,Saturday,0
2041-12-15,2041-12-15,2041,50,15,2041,4,12,December,0,Sunday,0
2041-12-16,2041-12-16,2041,50,16,2041,4,12,December,1,Monday,1
2041-12-17,2041-12-17,2041,50,17,2041,4,12,December,2,Tuesday,1
2041-12-18,2041-12-18,2041,50,18,2041,4,12,December,3,Wednesday,1
2041-12-19,2041-12-19,2041,50,19,2041,4,12,December,4,Thursday,1
2041-12-20,2041-12-20,2041,50,20,2041,4,12,December,5,Friday,1
2041-12-21,2041-12-21,2041,50,21,2041,4,12,December,6,Saturday,0
2041-12-22,2041-12-22,2041,51,22,2041,4,12,December,0,Sunday,0
2041-12-23,2041-12-23,2041,51,23,2041,4,12,December,1,Monday,1
2041-12-24,2041-12-24,2041,51,24,2041,4,12,December,2,Tuesday,1
2041-12-25,2041-12-25,2041,51,25,2041,4,12,December,3,Wednesday,1
2041-12-26,2041-12-26,2041,51,26,2041,4,12,December,4,Thursday,1
2041-12-27,2041-12-27,2041,51,27,2041,4,12,December,5,Friday,1
2041-12-28,2041-12-28,2041,51,28,2041,4,12,December,6,Saturday,0
2041-12-29,2041-12-29,2041,52,29,2041,4,12,December,0,Sunday,0
2041-12-30,2041-12-30,2041,52,30,2041,4,12,December,1,Monday,1
2041-12-31,2041-12-31,2041,52,31,2041,4,12,December,2,Tuesday,1
2042-01-01,2042-01-01,2042,0,1,2042,1,1,January,3,Wednesday,1
2042-01-02,2042-01-02,2042,0,2,2042,1,1,January,4,Thursday,1
2042-01-03,2042-01-03,2042,0,3,2042,1,1,January,5,Friday,1
2042-01-04,2042-01-04,2042,0,4,2042,1,1,January,6,Saturday,0
2042-01-05,2042-01-05,2042,1,5,2042,1,1,January,0,Sunday,0
2042-01-06,2042-01-06,2042,1,6,2042,1,1,January,1,Monday,1
2042-01-07,2042-01-07,2042,1,7,2042,1,1,January,2,Tuesday,1
2042-01-08,2042-01-08,2042,1,8,2042,1,1,January,3,Wednesday,1
2042-01-09,2042-01-09,2042,1,9,2042,1,1,January,4,Thursday,1
2042-01-10,2042-01-10,2042,1,10,2042,1,1,January,5,Friday,1
2042-01-11,2042-01-11,2042,1,11,2042,1,1,January,6,Saturday,0
2042-01-12,2042-01-12,2042,2,12,2042,1,1,January,0,Sunday,0
2042-01-13,2042-01-13,2042,2,13,2042,1,1,January,1,Monday,1
2042-01-14,2042-01-14,2042,2,14,2042,1,1,January,2,Tuesday,1
2042-01-15,2042-01-15,2042,2,15,2042,1,1,January,3,Wednesday,1
2042-01-16,2042-01-16,2042,2,16,2042,1,1,January,4,Thursday,1
2042-01-17,2042-01-17,2042,2,17,2042,1,1,January,5,Friday,1
2042-01-18,2042-01-18,2042,2,18,2042,1,1,January,6,Saturday,0
2042-01-19,2042-01-19,2042,3,19,2042,1,1,January,0,Sunday,0
2042-01-20,2042-01-20,2042,3,20,2042,1,1,January,1,Monday,1
2042-01-21,2042-01-21,2042,3,21,2042,1,1,January,2,Tuesday,1
2042-01-22,2042-01-22,2042,3,22,2042,1,1,January,3,Wednesday,1
2042-01-23,2042-01-23,2042,3,23,2042,1,1,January,4,Thursday,1
2042-01-24,2042-01-24,2042,3,24,2042,1,1,January,5,Friday,1
2042-01-25,2042-01-25,2042,3,25,2042,1,1,January,6,Saturday,0
2042-01-26,2042-01-26,2042,4,26,2042,1,1,January,0,Sunday,0
2042-01-27,2042-01-27,2042,4,27,2042,1,1,January,1,Monday,1
2042-01-28,2042-01-28,2042,4,28,2042,1,1,January,2,Tuesday,1
2042-01-29,2042-01-29,2042,4,29,2042,1,1,January,3,Wednesday,1
2042-01-30,2042-01-30,2042,4,30,2042,1,1,January,4,Thursday,1
2042-01-31,2042-01-31,2042,4,31,2042,1,1,January,5,Friday,1
2042-02-01,2042-02-01,2042,4,1,2042,1,2,February,6,Saturday,0
2042-02-02,2042-02-02,2042,5,2,2042,1,2,February,0,Sunday,0
2042-02-03,2042-02-03,2042,5,3,2042,1,2,February,1,Monday,1
2042-02-04,2042-02-04,2042,5,4,2042,1,2,February,2,Tuesday,1
2042-02-05,2042-02-05,2042,5,5,2042,1,2,February,3,Wednesday,1
2042-02-06,2042-02-06,2042,5,6,2042,1,2,February,4,Thursday,1
2042-02-07,2042-02-07,2042,5,7,2042,1,2,February,5,Friday,1
2042-02-08,2042-02-08,2042,5,8,2042,1,2,February,6,Saturday,0
